,R2,m,b
ALDH2,0.791786388392306,0.28494942738055345,71.68563437993299
LOC102724830,0.4492955803265032,0.5670734397460171,18.605867983344417
LINC01675,0.7020348814572681,0.6568004343825201,30.714346262903767
LOC112268225,0.27660145577600315,0.33474167878743494,90.98182134279095
FAM86C2P,0.7099928340410542,0.5660572697970795,49.30701311662345
PHLDA3,0.6285846320576065,0.4672728764005164,34.815480092657495
PSMD14-DT,0.5078159816689098,1.4372502565659213,50.131614746416176
SPATA3-AS1,0.7586979200491021,0.6884428508596527,20.828632749966488
UGDH,0.04899245724349677,-0.24132741568116767,749.2696094572066
NAA10,0.02698754263094627,-0.11045658684246741,151.34431513788508
PALS1,0.188391662481741,1.32444500121255,153.6705421572001
LOC105372321,0.971129699958994,0.7712060231658525,13.77438664272178
NPAT,0.5754101730668657,0.8449476927311425,400.1803127242051
SPTSSB,0.3357102640942873,0.13127621869778267,0.2879443631699268
DPEP2,0.17585633751700136,0.25175105530003,10.939268594337344
CEP83,0.6722760611050178,0.7525368774769674,575.0241896134985
ARAF,0.055422010247628384,0.4465220968917114,442.01793144024396
PCDHGB7,0.9290317574497479,0.8760199836571134,17.584102341848848
CERNA2,0.8175978199442469,0.802630906055177,15.865557985414796
LOC101927741,0.6637402107376587,2.0811162419268614,17.762315919675174
LINC01894,0.964951879711729,5.34262191481886,23.783162996623965
SLC30A1,0.5916964579658317,0.5197241074528053,57.36905755381156
TBC1D2,0.6926282306511657,1.0113748153710285,4.3055881304578065
LOC124904410,0.49150216168951355,2.640634790153908,4.237269169572318
KLHL2,0.5207590894026493,0.6870482438646635,526.7697418972471
LOC105372105,0.2070674451763077,0.5986444729056204,216.08498267580873
LIPH,0.8118321159480207,1.4568583088566833,146.08443306129425
NPR3,0.9227799298274965,1.0639958399957121,1.255814390054665
PRPF38B,0.34278334494515506,0.369590385134309,598.6518658221577
BTF3L4,0.11882319267382502,0.3643134404342479,430.03207577995005
HHLA2,0.32412795354946067,1.0037746130140384,22.264967805217772
JARID2,0.955464512734059,1.0842384585012899,-554.9928472254214
TCF12,0.6801028121158188,1.0219202706451673,1744.5344903005735
IKBIP,0.32889119113187903,0.3579608341062715,259.47370641320424
CTH,0.7750086299255889,0.7574373273780481,-34.35903009010943
LOC124901120,0.6439196478267656,1.1557881955912832,-129.0018149630916
NLGN4Y,0.9856441476147885,1.0799388810932349,73.59922028725214
ZNF25,0.11778499664133246,-0.3569351538998893,408.77819337535954
PCDHGA10,0.9283359521454907,0.8765648215675914,17.08281290146988
GRIP1,0.7170301573056532,1.2334065168372632,34.222058117298005
ADI1,0.08231137483009854,0.10334709225297324,326.98986651059187
MAP3K8,0.49053516392068064,0.8525402793121898,2325.781255873234
ZNF234,0.41202200529822197,0.4910362383765532,118.9795860574186
PEX16,0.0312436281024564,0.22719042413436558,597.0807955855998
GSTM1,0.4361061169329329,0.6823497531460637,7.152850048043135
TMEM185A,0.01291702111162929,-0.10212285066660326,190.18047170365134
P4HA2,0.7893548922982984,0.3996045623892159,2.0449414425070493
DDB1,0.34186437119315005,0.3221565628209501,688.5156260922004
LOC105372948,0.967134314902123,0.47850917979059204,-44.65888633170351
CSF2RA,0.7372947262356657,2.7230757443028146,10.525193522990286
PYCARD-AS1,0.22938643517935164,0.46837469249244856,199.08145392268543
P4HA1,0.294983779471399,0.5608674111080305,385.1940616339191
GTF2IRD1,0.9135412371109312,0.7854156762332154,97.97083860193186
KANK1,0.3546369518911856,0.4202662190486248,96.30406266824825
RASA4,0.07122404587386488,0.12267549084986316,35.16962075200602
TNFAIP8L2,0.0339331031135659,-0.6886478359406981,520.3831515246593
CYCS,0.6492765017065413,0.8887492574847657,-57.43352767332078
LOC105373279,0.7760758014530972,0.4620570857180692,9.212069093474684
PCDHGA9,0.9414840413525518,0.8935051013817382,-3.0637109416131807
RAB27A,0.8047581797062037,1.052345800081558,899.2165542629696
MYH9-DT,0.2129528001921539,0.23406766954966363,59.03113681520044
VMAC,0.008935197604872935,0.06417970774671905,81.50725258697207
HTR6,0.9042837690070441,0.49527947077556683,0.9176476458327549
ETFRF1,0.3449152037552671,1.0207093411493844,131.50675716760037
PCDHGB6,0.9387223729206624,0.8780660552425243,14.105843010486751
SLC16A1,0.19207265985827038,0.5195604825766721,638.1888223991929
C14orf28,0.12524895122094404,0.24371256453677892,85.33189347805197
TMEM241,0.6156421289972184,0.6258136053540724,635.1891173836436
DIMT1,0.06173672026778587,0.2441364825737872,340.4554652145172
SLC39A6,0.10640504652866367,0.29817340392083375,200.3075532373442
PCDHGA11,0.9392401067031775,0.865101325223795,19.24669731013728
LYSMD4,0.6535264410713206,0.7603832667336846,132.4122571602826
CD55,0.6839691734431884,1.1596100951782304,332.96761805182985
TMEM186,0.2212702822554652,0.3659635619942959,53.88450701629056
FCGR2A,0.7125795607643945,1.8105293029611742,0.5812600048643333
THBS1,0.8181120141630415,3.821520207007094,-3.3958094195779367
ISOC1,0.5090835227410926,0.7682174915832898,119.72809196279675
ATP6V1D,0.010641702303142653,-0.20790371522124992,328.40546583504795
RCAN2,0.004787456188732109,0.13387724394921832,40.19362828620324
FAM174A,0.2243391761844944,0.3815910572260208,116.9826910717361
NTHL1,0.5763233884962089,0.5638343125246813,7.275842660966809
EPCAM-DT,0.12622182027498852,0.25456494352459474,55.28566524458221
LOC107984537,0.6838065381446514,0.7122047647454554,2.89888922955636
SETD4,0.4520730419714156,0.5503598657936496,490.2326815977556
LOC124902710,0.7707623244535535,0.45300805624852114,14.394667246843227
PTPRD,0.6200135463733412,1.9760634676733062,61.52765903895076
SIRT1,0.4040143429181726,0.5655052557695237,209.13271370966572
ADM,0.9541264750041837,1.2314831838726632,-24.6681603846651
LOC107985004,0.005072893447926385,1.3012474481065956,120.06949268857018
TMEM243,0.28794710846422766,0.41747416716420405,1355.999585452295
MIR4537,0.7221234039767762,0.1297068078692,8.893345595090482
PIK3CD,0.003999906378283402,-0.04009102182418965,6721.576078305507
RNF207,0.36630922844608715,0.21471862437959968,260.03501201855636
PRMT6,0.701719713776459,0.6433201384572158,35.01994786896377
ID3,0.7460950895008525,0.45395196424225237,64.46947080904232
PCDHGA8,0.9511733089545465,0.9177924416111187,-22.272162630753655
IL31RA,0.6591660845558762,1.625739416868463,7.199112923670256
ODAD4,0.7250487540953858,0.7805652517280226,58.308004942977995
MRPL52,0.04230790038733345,0.12350237095322346,154.73611957957
PDIA4,0.4302932765057449,0.2951463074985386,636.6722191522705
FREM1,0.8602772080353484,0.7899782933155951,3.8235640894173812
RANBP2,0.9628548198898795,1.0179826331347923,-298.9082443425068
SRXN1,0.4284957738960108,0.6405705380115453,19.816997482039127
PCDHGB5,0.9480737973808719,0.9026593102582483,-8.705079395151643
SGSM3,0.15396690404130042,0.3017611121471917,453.31230507040186
TFB2M,0.19094762818742628,0.43463846042379284,277.2134068061499
MAP2K2,0.20870800928635458,0.3700061213690123,997.7768569671343
INSIG1,0.5817445628704955,0.39746321667491324,57.48808892801736
DLGAP5,0.2035132934270959,0.3413940608128812,501.1996528045655
FOXO4,0.07635836734549306,-0.38536794185785284,46.75840987516063
VCAN,0.8948810161415162,0.9954970123638649,99.93973045461973
STX17-DT,0.33376287015697803,2.375801170190147,34.37856784817344
CLEC6A,0.24140599768888915,0.42037245069560625,5.5209787018164995
FAM120C,0.023735116093025144,0.1436879701714636,1706.8780403385013
MFSD10,0.6606816487101557,0.3425057944503469,56.72768392056703
SLC45A4,0.3687000340189821,0.4375321073421177,760.3768033616233
PSMC4,0.015982957688440602,0.06596874817084519,379.57918446076553
ZNF215,0.7894164858961855,1.5330857161760607,-326.23444642750405
ALDH18A1,0.6404708728131061,0.6119192066786162,182.4803478608544
TBC1D30,0.6012080686934644,0.4432365682746047,85.89864318229807
RAPGEFL1,0.08385874242473434,0.26316232400185735,540.6338762931512
CFAP69,0.6397813799701592,0.61377767311507,20.936663144644818
PHF14,0.7844078728157245,0.7948346679561722,741.46147024335
SLF2,0.23445546567751974,0.4856930032198919,601.4724247810303
ZNF460,0.004716728159452899,-0.12810896034323593,1657.8170053069825
PCDHGB4,0.959311190871691,0.9361345119894987,-43.232132285264925
WNT10B,0.42480253252830014,0.31298483694684553,3.6737819218495167
LRRC75B,0.362621893465257,0.26464312623134195,12.844930769900435
UNC79,0.4131906365938641,1.2430445889157842,0.3317438135937323
NID1,0.8651921632003967,1.3047514117961279,220.5813936797897
GCSH,0.263214184595451,0.33542003853671454,24.956652722314743
H2AC20,0.6363894522472191,1.1812863431035432,685.2445478536015
ELP2,0.35948664480634296,0.6321430032277211,310.42727978071616
FBN1,0.7746313030258256,1.183059563626142,-193.708405475669
NUDT16L1,0.6935267713809165,0.3126578921092501,21.38673162756454
MVD,0.28593615537642136,0.3599998921284199,38.47523685307968
SUGP2,0.5534195722401257,0.633500642434503,484.9680257979044
DNAJC2,0.12354224281430282,0.5409675508960189,318.9470138518403
NR2C2AP,0.007777640114991491,-0.06794240692002414,66.75678645191807
MYL4,0.048549180500544464,0.7338047378845494,257.3887254893515
BASP1-AS1,0.14365281946053254,0.45295706542525155,3.1038883689677075
MSMO1,0.45179988866210463,0.6778375790459603,-44.09258122703227
CCNB1IP1,0.3302282607445386,0.4888256320768242,252.32339797252905
PGBD2,0.7655644646329415,0.9999262289850509,62.02555909637988
ZNF285,0.7716721445488303,0.8363256799115841,-2.7476505463324266
MEX3D,0.5311480758382031,0.44058815527439715,8.497210807996016
HCFC1,0.04309801532170954,0.2804082172061852,2191.592456700849
DLGAP1-AS5,0.6790009609079931,2.465570770012886,25.20591065217495
GPATCH2L,0.6569180957814201,0.8276037192501248,175.46154964432208
PAIP2B,0.24798125679997984,0.3558638299408657,14.022951848603814
XBP1,0.9735575274666202,1.0416429439419046,263.8128431728969
CD300A,0.5814857282253407,0.9181600417761976,-43.55762904241226
LOC102724159,0.6406617802708118,0.4444408566995762,19.46872039446314
LOC107986982,0.15338551991143945,0.2368819523250327,173.43551756629287
ACAP2,0.254476734643474,0.5805819505235574,3151.7648561008386
MTRFR,0.28342155126650603,0.42929516083869923,481.82151668663005
SRF,0.3425601322960502,0.5991327677569364,551.2099278276318
PRDX5,0.349444478649824,0.27627179488105563,22.634883219275657
TRAPPC5,0.32264036458325296,0.22858192155467877,235.51582300898355
TMEM50B,0.5378329230322564,0.567705836559287,161.53569565607654
ATG2A,0.49184758166789233,0.38260451140620466,137.64191599701365
TNFRSF11A,0.8652551459995713,0.9569488894196644,211.62159115487884
PRKAR2B,0.1166727496288057,1.2216155234698123,30.856967100707458
AIP,0.30297779228664967,0.41302864530600736,177.4070289582828
FDX2-ZGLP1,0.6522034380861457,0.6839205605672491,65.86518225457004
YAE1,0.025786017576979514,0.14374696605471443,460.0287993734406
ST20-AS1,0.1757606074245922,0.3672597676810196,280.2772686074238
SLFNL1-AS1,0.4762341612053188,0.582144451248946,1697.399633325171
IQCJ-SCHIP1,0.7711738168443848,0.7095742424681205,18.75547778186251
PIK3CD-AS1,0.07713882344094469,0.2863035727695801,186.39304725703323
THUMPD3,0.3386849437699745,0.7590177451238589,82.34592190893136
ZNF764,0.05908626393634897,0.33681366341272234,98.76257952107531
ATXN7L1,0.6688895900213925,0.9673929585751424,54.673748188363504
LOC124900868,0.43526399755472733,0.5561636071600199,120.8589764318821
CCDC126,0.9443338811466045,0.5533528839254884,148.47795552646193
CDK18,0.9108135512401502,1.0837848567714836,17.999436008400764
PITX1-AS1,0.8531640970332518,1.6557300012741734,23.89477512744378
ODF2,0.706512522641343,1.413542457517226,-817.1544420515667
ADAMTS20,0.2572109343521246,1.722586048511916,0.5299865512573154
ATP5F1E,0.38900211667467566,0.6526404787655558,38.07160654517634
PODXL,0.29832209790007125,0.7067476192612174,29.64314105253923
TCEA1,0.0012310468948943942,0.019385189749901836,1754.3205380785753
DHX38,0.0017527807109141147,0.07292948457538406,960.2759488272166
KLHL42,0.10430359987639604,0.27789793090929965,376.29570130111426
PCDHGA7,0.9579126219036623,0.9474157142562646,-44.41728107024278
MARVELD2,0.4155950574411632,0.575227302965982,214.63841854085467
REL,0.8454657970999392,0.8894489193636346,-620.6512777008456
TM7SF2,0.19912885687975546,0.31994491321858376,824.4869131662304
KIAA1549,0.9154627959688442,1.1797162772294651,-10.821668546660703
WBP2NL,0.7401677083660594,0.9157281102230084,168.87792193472285
BPNT1,0.4608018547320215,0.4653565947561505,136.5761133382789
XXYLT1-AS2,0.605853552056429,0.3788510679375213,49.61276680090663
FLT3LG,0.3804040193198812,0.5635828003070167,59.30664319535072
SCNM1,0.05737747997182441,0.37097090662923854,166.66222092191794
HMGA2,0.8602044783215077,0.8152006043113159,57.96145534220169
RPL37A-DT,0.3013355994514235,0.4908511841103048,35.86136732223483
ARHGAP22,0.9583551745176894,0.627961011423077,62.40974659375769
KLF9-DT,0.7275683402280944,3.2198775974185208,-125.47665089836494
LINC01686,0.6770038964219218,1.6323388454855932,99.49257413000532
LOC105375021,0.0277411623827315,0.0896515142534317,1.6219667692119677
RCBTB1,0.7254173681539962,0.7092196022257921,353.8049832370964
FIS1,0.26785487000006114,1.5047713449453486,212.63718278776446
TMEM35B,0.6957976299733923,0.7138662223085305,48.77291466159531
LITAF,0.7624380894432057,1.0031776081459032,1211.8851380680685
NOC3L,0.6845712943585152,0.9613803246326251,-0.7951386718823414
NET1,0.4406650056139719,0.7814445744583667,181.71226243154956
TMED10,0.5404761393450921,0.939690357948653,-130.58007188330066
GPR157,0.6566726807572132,0.6402647942231774,40.09115163496173
TGIF2,0.11647655485260389,0.21842196698522487,1289.5305385952465
PGLYRP4,0.8732964155464698,2.1683396415060816,-12.93754772016689
KCNQ2,0.2864012980641881,1.7681347471920565,13.128515405811036
ARL5A,0.26284816084289453,0.3355459005611541,317.15745625097935
AGAP9,0.4136978104696698,0.9302997098707849,30.638828339826716
SLAMF8,0.663765354042362,4.402729859662765,12.116066222902838
MIR7846,0.1403130187158248,0.3190284880864426,4.496383439856704
MTPAP,0.7516126121532254,0.7299477044044066,151.9088491746719
MIR4539,0.8488782409985667,0.08693405703497095,6.794084284470342
UBE2G2,0.8044148314166336,0.8563957652467469,-67.11211261277867
PMM2,0.616017166623413,1.621511330643011,-2127.5764385031443
LOC105370032,0.5088647040092724,1.1585053278229316,102.30124403531704
ANXA4,0.6620894504508399,0.3095758193013601,1467.966928608326
AZIN1,0.4434490076603045,0.567272709723095,599.1051376623632
C15orf61,0.034174468534264424,0.25978167334985475,327.13723169054975
CCDC138,0.6961917441772651,0.6577439912577466,351.09791317474674
NRP2,0.5636842264313799,1.056854978315541,2.5125931914760713
ATP5IF1,0.36451262091468384,0.5745384346543227,0.7839349654708911
CALM2,0.00020455454052437094,-0.029208630334202748,1908.8300752033317
OTUD5,0.32352910806532886,0.7868584192293528,1314.4573978759922
NDUFC2,0.32482717450597776,1.0440979458492667,182.58326311673164
LOC100130283,0.2001357549343621,0.6401460543239368,1119.7377523502537
LOC107986770,0.15967081907314995,-0.19812192205519805,6.2034087820717865
TMEM38B,0.20877011984795824,1.1707976162819242,147.09492852080382
LOC124905115,0.46643996650507624,0.41439872816428125,119.31526389674266
SGMS2,0.9876941194929669,1.3125387619310616,10.885841214681847
ITPRIPL2,0.5205434738048491,1.5719513513658514,53.56798928820595
PECR,0.3428349149024881,1.2201856218386662,325.3552179071613
ARPC5L,0.44795157778503314,0.7057021617865301,677.4079967238988
TRAF6,0.7544618838223289,0.8694904483173574,220.75618015428665
KLHL6,0.8979055690828729,1.134902547732724,145.0782647330085
PHLDA1,0.6955302680642741,0.640817963041369,33.350821052124346
BRPF3-AS1,0.5747936891604764,1.0096095423962739,-11.622151060305924
CAMKK2,0.30590446254474746,0.42142470466986587,1220.4193535104462
ACO2,0.11634489268225079,0.2310319281906322,1922.5539628903643
PCDHGA12,0.93739672035324,0.8401039928193189,34.394075538142715
ZNRF3,0.952539304811393,1.0727884028593375,15.326185337202048
CPEB1,0.9373657592878024,0.5537351799907358,13.575941558802128
CD36,0.9008340307274461,1.1983759712696649,0.7583273696703117
FANCF,0.8291179275343445,1.2050755009945566,-98.01462778100236
ITGA9,0.3985788022987755,0.5850306962780988,28.800105275998302
IRAG1,0.35845812316539705,0.8733809701317818,69.91896107416403
LOC105379412,0.4209654854794116,2.716192943415133,144.85623114742083
OSM,0.025368293148546495,0.3875344672639846,102.48539841552112
ASAP2,0.9668813693011251,0.589355119222712,17.04306807641467
LOC107984361,0.18174125285369003,0.43737531450426376,24.595282942467044
HPF1,0.015353648912746043,0.2765116438738596,338.2003807986809
GPR161,0.569464508262058,0.7087572130710532,6.359200191165005
CHCHD10,0.12658299505754778,0.2570310915984166,22.711705703043002
LOC105371896,0.5807325959746499,1.4833603500353225,72.15649262222695
JAM2,0.9791739433573666,0.6333293466891379,15.114812951037692
LOC124901281,0.9555746501588149,2.1204721063086907,1.7808805981017315
LEMD2,0.040361523170403535,0.4481568148784474,1261.8841898382075
RPP40,0.3723718535603834,0.7682281537933168,4.0020996128959325
YTHDC2,0.010957296810275796,0.12236851303163997,1968.0058099128228
MIR29B2CHG,0.5996349383051939,0.3166205905275968,303.0849060571394
ALDH1A3,0.33232490444780205,0.2893451135418101,2.3936523955715137
TBC1D4,0.9202798941022633,0.8452022120368242,50.85840149869
INPP4B,0.9670923600456355,1.8521935823746287,6.705418120367995
ECH1,0.20482530698069767,0.35604571480642644,244.8677578544013
GLI3,0.380494631718419,1.7608456352075894,5.78444682527925
ARID3B,0.3227860262639879,0.5351942807014005,3869.6842851733986
LOC124905068,0.3437637680314013,0.9450782881174302,0.24386410107037337
ZNF562,0.541954238015397,0.7176549327207891,130.24084788267828
TMEM170B,0.4042746000291825,0.8623563586289642,16.705785936963935
SLC41A1,0.8320346791692065,0.9973304492310066,18.50361966200896
NASP,0.1749410161312066,0.4516290785504281,2125.731748547969
DDX50,0.06764627885210917,0.29058978578335903,683.3132356284818
LOC105373428,0.7420742146765248,1.1029120444689706,10.077129938212721
CADPS,0.5295961155045337,2.2773435911022437,29.41687915499144
PITPNM2,0.6537960589374752,0.7105603352711006,57.11717678161202
TMEM69,0.013547747340437621,0.17470668706339923,472.3053667698453
HERPUD2-AS1,0.010829516118697757,-0.11274564267932809,196.98405136991977
SMIM3,0.792742978146447,0.6474953660783531,33.525875901556276
HSPA9,0.4943584650475208,0.6834217269965193,230.0506503783281
ACY3,0.2820096359900188,0.24470174406427667,5.743087635983002
TMEM266,0.7956699543945663,0.8480318597706161,253.96244977577527
PKM,0.6168753899876598,0.6169648566927387,313.0886076034153
SNORD49B,0.2209898424387473,0.5947523793108371,36.36522857624834
NIPAL1,0.7414172277728519,0.6787912680097629,1.9892898987192567
LOC124900954,0.8350917818716461,1.1237550903689895,437.7265096954518
GPR153,0.8791003087330118,0.5039124345778774,21.691537238335144
SDCBP2,0.037956270593298425,-0.395590901487911,284.1506017422039
CBX2,0.5910217084999672,0.43743000521890624,5.096800229768025
PGS1,0.03356214602952612,0.4360912446977649,2473.1357887319164
CENPM,0.44431010004015936,0.3191640721240718,1708.367175051325
KCNQ4,0.7773376783239019,1.1819023036599519,-39.01492201138859
GM2A,0.6619540843592041,1.1035893560055225,182.7900782820326
ZNF362,0.8110351061392714,0.6771380016866146,352.5158877756305
ICAM4,0.5829692367645374,0.9032106323117559,1127.1336836918588
LONRF1,0.18285053085881198,0.5474682989796236,505.92419399669444
TMEM201,0.36281554762677204,0.7606318714406192,228.06691732065133
CEP70,0.8274467992663297,1.0009290084432323,59.20349160866226
C1orf21,0.9852852636669691,1.3536481457960674,12.827193738211463
SSBP2,0.95855319419519,0.9143297628827636,317.3077478262858
NKRF,0.11679029029519505,0.4153003268137951,277.75936541546605
ABCC4,0.9268032489512457,0.8555374994876499,3094.602984522351
CCDC13,0.07787596146606701,0.2689551094980244,50.80176177216976
C8orf76,0.34126201145031654,0.49070553351193014,498.9959120761894
NKIRAS2,0.0314511065875237,-0.2779630076343281,847.5169958122815
HSPA4,0.09421159286698333,0.29676253188254087,1119.201898430032
RLN2,0.2635101678785048,0.24829774605770988,44.35243250506467
ZKSCAN7-AS1,0.8083234487372585,1.0600733387535664,125.12028642927362
FGF9,0.9565180441420995,0.6263295845043221,0.2075314807887736
CLCN4,0.9908909320753543,0.8544660861805539,10.103831460792094
LHFPL3-AS2,0.9409315116740901,1.3766338197780865,49.82612039586823
EIF2AK3,0.5454148232489201,0.34749015730767974,1437.7618079615436
SYNDIG1L,0.9287736241929989,1.3031185549264306,67.82026087554124
MMP24-AS1-EDEM2,0.5186663841873573,1.1184923316350768,345.5244984904889
LOC105378305,0.9116713386528607,1.5688056582840297,5.030862048808839
CHKA,0.6680873200529353,1.1099456662633729,-146.44094826225455
CDYL2,0.9923298443030215,0.8979457553907325,191.27845979779522
LOC107984515,0.39677766009397786,2.081653605637531,45.894223495887275
PA2G4,0.600277486376796,0.6040422467035299,179.88759638721103
ATP5MK,0.36017908242837715,0.7349973091513091,-35.373614162408245
LOC105370109,0.8929289309507825,0.7500204705697939,45.57067944330771
DOCK1,0.05599019790412052,0.3614161862262487,14.836397751382641
GINM1,0.6136095503015435,0.7926671331377242,-89.9011167207342
LRFN3,0.6891804356243613,0.8275002266147115,8.976976603182482
LZTR1,0.43180209018898974,0.6844042798192065,-10.879540446338126
ZNF22,0.5023320662529203,0.4998038269128756,101.90609618997277
ZNF687-AS1,0.4661567702041479,2.141323969362577,74.1748121198755
SUGT1,0.34936673439267163,0.5962070382187681,226.1323438364775
TLE5,0.17273822547185136,0.3827242619751153,512.3784780090016
EBNA1BP2,0.2814691008346747,0.42315962812286567,94.51585343889545
CASD1,0.31664315336162896,0.5066452857069397,524.0106077541102
ZNF799,0.7512125779860621,0.5443559480824702,65.95009179223729
TMPO-AS1,0.24987354715732535,0.6844721078999807,411.0999302233409
GAPDH,0.3603043261696137,0.39919308680355514,406.1727536617824
STK16,0.015961731439902205,0.06324702269671816,302.80077367420546
LINC00472,0.9995548767940247,0.609736468198065,0.036937199112696106
RCAN3,0.5289869331711836,1.2140779986684802,15.954101383380706
CD79A,0.0948976762511965,0.18430450526976463,136.47013437273858
ZFP36,0.5345145072537753,1.377864561326314,-39.591341185548345
EOLA1,0.11415593183919681,-0.41901082845267823,358.2715628672112
LEMD1,0.8707617419249611,2.58081243295931,-84.13571558326478
SELENOS,0.7365647950453333,0.5664260623348876,33.8182070397051
CBSLR,0.008848593353098844,0.15045858698554254,214.37523751563225
TRG-AS1,0.7787660300914844,1.1475163292284778,71.49625170671834
TSPAN15,0.3891870838596505,0.4447394382340587,24.234006270339126
LOC127903862,0.010831713762061601,-0.153113530825377,3.6243792622266318
ZSCAN16,0.2718155094314567,0.7028178007058363,87.13299777554676
VMP1,0.25830664914976686,0.5429691728046984,5502.506778195324
SUCLG2-DT,0.317205068047835,0.811886836971546,120.7646278621057
SNX29P2,0.8187697240487221,0.9509090910075696,29.87671463899059
SNORD12,0.002759231097385406,0.05672095182768851,169.02904705754898
MZT2A,0.6048948068442719,0.5847933863822133,241.28653177256967
PHC2,0.8105730760255377,0.918918506862789,-61.93766310379874
STARD5,0.41714310812831223,1.9557876079682313,-6.271054407071119
B4GALT4-AS1,0.17620094134267106,0.7801347560965988,54.96933413237496
SALL2,0.29145403608579135,0.4866650947156861,7.748064300491857
MEST,0.8985800172876056,1.214884734164483,10.535662795808292
GRM8,0.8414119647260034,0.6894750309266315,193.78002058371794
LOC101927902,0.8378972455215443,0.9372993379551623,8.357867633974024
ZFY,0.97056522340792,1.103280275254571,26.384673081680944
LOC102724652,0.46767256741114493,0.41850961340779586,15.490826747677726
ACSF3,0.12876900259165136,0.48840994932848925,2163.313582339809
NINJ2-AS1,0.8727483626730504,0.6637310518423867,1.7956708504026437
RGS1,0.7976502134619222,3.3436060746460665,797.1121764414102
C2CD2,0.7333305206398875,0.6874455096824319,579.0947981353611
XPO6,0.628011990841937,0.9556732626468942,1978.6092577070476
OARD1,0.49805537857381876,1.1348628447222668,186.11583205313514
SRSF9,0.00975178564766277,0.07948571243562653,477.42945575930906
GABPB1-AS1,0.7376409920322896,0.7441527279560501,101.39369576282684
STIM2,0.7483442771756084,1.4045533387527191,-393.3922254010099
LOC107985688,0.14583290642900693,0.156886510910993,71.2515795138054
FAM185BP,0.09989482989661846,0.3552219223417211,101.77311985514316
ERRFI1,0.32358451510611375,0.5788738740066108,13.47303719202477
LOC124904328,0.07592783351160926,0.2769317271270895,83.67835447821733
KIF20A,0.3809087936767239,0.5543015367803531,85.27514922510778
GAP43,0.7945264248858313,1.6019070601168017,43.670824330157416
GHRLOS,0.21127630622690396,0.3240985923965168,595.5477488204059
LOC107984124,0.7995653709171,0.6238776186954054,13.435650141020943
FGFR1OP2,0.46116213938610506,0.6621035758100049,385.4576224956461
ZFHX3,0.9109358375917068,0.7902240451273059,464.57875893244955
TANK-AS1,0.30368350888124374,1.201247513739589,108.99861635593521
GSTA4,0.8068779167907787,0.5759765880202653,8.311037005141777
MALLP2,0.7943818411650234,0.27021802667892597,2.61068912580323
PIGF,0.124231165900901,0.341932578272603,291.88990127465655
KIAA1958,0.7055109450088421,0.8350164828251632,349.7975430097845
C4orf45,0.7389134855497517,1.7654320273540076,16.39937646923613
ZSWIM8-AS1,0.40545578310109165,1.0895838279289711,406.8353455008513
VIPR1,0.5076789337717945,0.8037598521744609,7.924032632865078
IL2RA,0.46003522662788654,1.7611192424536934,535.6604337859605
ANXA6,0.7888947192333098,0.47733023453821083,1401.0808495486344
LOC124902225,0.5740531622718879,0.8869022771708664,-49.55510221006665
NKIRAS1,0.36253487638707194,1.0146508255922704,223.85761340726629
ATP2B2,0.07697939370202833,0.8998560190319331,36.19545872530797
CPB2,0.7671635866671868,0.6649409059344027,2.9603054525488304
MIR3945HG,0.5166548356826077,1.6671472846073323,107.10618465335517
LBR,0.05594515622151264,0.08793319134341715,821.9991054575019
MIR4709,0.09481422105759496,0.36775539052673,3.3351582448512818
AGTRAP,0.5244424942415327,0.8893455897877932,94.66902312907644
ATP2B1-AS1,0.20522397956698146,0.3588359731688954,202.87586670421962
MIR8072,0.14225048172365073,0.7270337782189313,8.35107115539481
LOC124903082,0.9565044223826848,2.106249372068211,0.37505157577115256
LINC00910,0.0007233026649211549,-0.059556869406884046,416.00172711597935
LILRB4,0.790065777010598,1.5582817123435133,50.225243070266714
EIF2D,0.36599829834770503,0.8004599340153784,854.5257296907909
ADCY9,0.9347807526564936,0.9192790833491036,-4.829629978210036
PCDHGA6,0.9568525893423979,0.9624507764292975,-50.999440163498775
CYB5R2,0.8471687707568292,0.8281940769912637,10.264475456628162
LOC107985392,0.05426584355094033,0.30446670758894123,457.6388619792705
NAPB,0.21309979064303752,0.2700965821306176,292.14388125883124
ISLR2,0.2995131315069153,1.3307500701251802,71.38323933064464
FAM193B,0.22660921970455972,0.5787720865355137,304.29929989592335
SLIT1,0.42619324860996144,0.9456451451006462,84.11497893335913
LOC105371664,0.719882376640488,2.1819574103409556,318.18622829297556
CCDC61,0.25594379085861396,0.3368625814183931,155.6715260080903
BMP6,0.8847014045515698,0.35957193856832104,21.573129377663406
KMT5B,0.5145596784041561,0.5440487559683885,549.7209249655837
SASS6,0.6283003087825058,1.0492650212539847,236.08669955883852
LOC124904577,0.1748787337134532,0.7475274479251472,196.66538677618283
MLEC,0.22049664501574195,0.7863973729788255,18.498199997897075
BAG5,0.07916924119527347,0.2502575227585084,296.80198013328567
UVSSA,0.2539165221289984,0.4100323994240595,1086.4433050710666
STK32C,0.7070662049826014,0.7673846903130719,107.02301852505263
ARIH2,0.3165009738116479,0.8005080140557082,644.6853103895905
KIAA0319,0.10184996862660467,0.19870906379778364,23.681330926067957
SLC47A1,0.9589325758215277,0.6799231713010677,-14.996977172534969
CUZD1,0.6098530394157511,0.7439234792427907,4.69667921788141
